specObjID,z,type,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,w1mpro,w1snr,w2mpro,w2snr,w3mpro,w3snr,w4mpro,w4snr
299567742770505728,0.07141443,ext,20.88291,19.23907,18.5617,18.09715,17.764689999999998,19.62189,18.037020000000002,17.31203,16.881429999999998,16.62089,0.15295150000000002,0.1191788,0.08244732,0.0612672,0.04557154,14.395,21.1,14.235999999999999,15.6,11.029000000000002,6.8,8.579,-0.9
299568017178650624,0.0713802,ext,20.88291,19.23907,18.5617,18.09715,17.764689999999998,19.62189,18.037020000000002,17.31203,16.881429999999998,16.62089,0.15295150000000002,0.1191788,0.08244732,0.0612672,0.04557154,14.395,21.1,14.235999999999999,15.6,11.029000000000002,6.8,8.579,-0.9
299566643258877952,0.08817254,ext,20.84844,18.9604,18.080270000000002,17.62953,17.31857,20.18508,18.2612,17.3322,16.90263,16.593970000000002,0.1187864,0.09255759,0.06403092,0.04758183,0.03539214,14.162,35.0,13.97,22.3,12.232999999999999,2.9,9.067,-0.3
299569116690278400,0.08816088,ext,20.84844,18.9604,18.080270000000002,17.62953,17.31857,20.18508,18.2612,17.3322,16.90263,16.593970000000002,0.1187864,0.09255759,0.06403092,0.04758183,0.03539214,14.162,35.0,13.97,22.3,12.232999999999999,2.9,9.067,-0.3
299568292056557568,0.06653853,ext,21.28256,19.61427,18.98529,18.52956,18.26322,20.18081,18.47435,17.74616,17.33991,17.07917,0.1465658,0.1142031,0.07900514,0.05870929,0.04366893,14.734000000000002,30.6,14.512,17.6,11.078,9.8,9.054,2.3
299568292526319616,0.06655016,ext,21.28256,19.61427,18.98529,18.52956,18.26322,20.18081,18.47435,17.74616,17.33991,17.07917,0.1465658,0.1142031,0.07900514,0.05870929,0.04366893,14.734000000000002,30.6,14.512,17.6,11.078,9.8,9.054,2.3
299567742300743680,0.09059294,ext,21.25095,20.01011,19.44431,19.01693,18.7417,19.41755,18.08171,17.46448,17.0903,16.869870000000002,0.11928219999999999,0.0929439,0.06429816,0.04778042,0.03553986,14.880999999999998,28.2,14.62,15.5,11.071,8.2,8.838,0.4
299568842282133504,0.09067135,ext,21.25095,20.01011,19.44431,19.01693,18.7417,19.41755,18.08171,17.46448,17.0903,16.869870000000002,0.11928219999999999,0.0929439,0.06429816,0.04778042,0.03553986,14.880999999999998,28.2,14.62,15.5,11.071,8.2,8.838,0.4
299566918136784896,1.878727,ps,18.719089999999998,18.66773,18.61361,18.34248,18.34111,18.71896,18.65965,18.61586,18.34135,18.34307,0.14533139999999997,0.1132413,0.07833979,0.05821486,0.04330116,15.412,21.4,14.31,17.8,10.968,9.4,8.604,1.1
299566642789115904,1.880787,ps,18.719089999999998,18.66773,18.61361,18.34248,18.34111,18.71896,18.65965,18.61586,18.34135,18.34307,0.14533139999999997,0.1132413,0.07833979,0.05821486,0.04330116,15.412,21.4,14.31,17.8,10.968,9.4,8.604,1.1
299558121574000640,0.06685422,ext,19.56159,17.5526,16.72162,16.26424,15.8928,17.7262,15.75583,14.84658,14.4214,14.08334,0.11832060000000001,0.09219464,0.06377982,0.04739524,0.03525336,12.151,45.3,12.167,42.7,11.464,6.2,9.041,-1.3
299558122043762688,0.06686618,ext,19.56159,17.5526,16.72162,16.26424,15.8928,17.7262,15.75583,14.84658,14.4214,14.08334,0.11832060000000001,0.09219464,0.06377982,0.04739524,0.03525336,12.151,45.3,12.167,42.7,11.464,6.2,9.041,-1.3
299559221085628416,0.33956379999999997,ps,19.17321,18.872020000000003,18.5484,18.56566,18.12642,19.18303,18.85276,18.53784,18.55163,18.13113,0.1633496,0.1272809,0.08805235,0.06543233,0.04866963,13.753,38.7,12.664000000000001,37.8,10.294,15.5,7.872000000000001,5.9
299558671799576576,0.3395857,ps,19.17321,18.872020000000003,18.5484,18.56566,18.12642,19.18303,18.85276,18.53784,18.55163,18.13113,0.1633496,0.1272809,0.08805235,0.06543233,0.04866963,13.753,38.7,12.664000000000001,37.8,10.294,15.5,7.872000000000001,5.9
299557297410041856,0.09888671,ext,21.48147,20.051070000000003,19.199,18.609779999999997,18.15869,19.90074,18.451810000000002,17.59751,17.056820000000002,16.71787,0.1536931,0.1197566,0.08284707,0.06156425,0.04579249,13.922,37.8,13.63,28.0,9.962,19.8,8.264,3.9
299557571818186752,0.09882925,ext,21.48147,20.051070000000003,19.199,18.609779999999997,18.15869,19.90074,18.451810000000002,17.59751,17.056820000000002,16.71787,0.1536931,0.1197566,0.08284707,0.06156425,0.04579249,13.922,37.8,13.63,28.0,9.962,19.8,8.264,3.9
299560046189111296,0.08842166,ext,20.78267,18.847720000000002,17.92825,17.51089,17.09197,20.011670000000002,18.0322,17.05094,16.610670000000002,16.26844,0.1709855,0.1332308,0.09216844,0.06849103,0.05094474,13.932,37.9,13.812000000000001,24.3,12.478,0.5,9.187999999999999,-0.1
299560320597256192,0.08841285,ext,20.78267,18.847720000000002,17.92825,17.51089,17.09197,20.011670000000002,18.0322,17.05094,16.610670000000002,16.26844,0.1709855,0.1332308,0.09216844,0.06849103,0.05094474,13.932,37.9,13.812000000000001,24.3,12.478,0.5,9.187999999999999,-0.1
299557572287948800,0.08816301,ext,21.36581,19.23718,18.31725,17.866329999999998,17.50777,20.2838,18.18342,17.241229999999998,16.802529999999997,16.48524,0.1231006,0.09591912,0.06635641,0.04930992,0.03667752,14.267999999999999,35.6,14.117,22.6,12.538,0.6,9.287,0.0
299557846696093696,0.08805942,ext,21.36581,19.23718,18.31725,17.866329999999998,17.50777,20.2838,18.18342,17.241229999999998,16.802529999999997,16.48524,0.1231006,0.09591912,0.06635641,0.04930992,0.03667752,14.267999999999999,35.6,14.117,22.6,12.538,0.6,9.287,0.0
299545202782136320,0.14329760000000002,ext,21.06273,19.4966,18.47665,17.99158,17.613889999999998,19.97784,18.20571,17.1685,16.65369,16.2591,0.2376288,0.1851587,0.12809189999999998,0.09518605,0.07080093,13.841,38.1,13.466,28.9,10.504000000000001,14.1,8.166,5.1
299546026946095104,0.1432015,ext,21.06273,19.4966,18.47665,17.99158,17.613889999999998,19.97784,18.20571,17.1685,16.65369,16.2591,0.2376288,0.1851587,0.12809189999999998,0.09518605,0.07080093,13.841,38.1,13.466,28.9,10.504000000000001,14.1,8.166,5.1
299558396921669632,0.46074440000000005,ext,23.30344,21.7673,20.10386,19.30376,18.77147,22.1576,20.71879,18.94346,18.1258,17.69365,0.1753264,0.13661320000000002,0.09450835,0.07022983,0.05223809,14.43,34.2,14.357999999999999,17.5,12.216,0.8,8.997,-0.7
299555647672838144,0.4609126,ext,23.30344,21.7673,20.10386,19.30376,18.77147,22.1576,20.71879,18.94346,18.1258,17.69365,0.1753264,0.13661320000000002,0.09450835,0.07022983,0.05223809,14.43,34.2,14.357999999999999,17.5,12.216,0.8,8.997,-0.7
299544652556560384,0.1473004,ext,19.73689,19.38712,19.05625,18.78432,19.097070000000002,19.576,19.17332,18.81007,18.549870000000002,18.84017,0.1627285,0.126797,0.08771756,0.06518355,0.04848458,16.096,15.6,15.355,9.5,10.796,11.8,7.388999999999999,10.0
299546852049577984,0.1473114,ext,19.73689,19.38712,19.05625,18.78432,19.097070000000002,19.576,19.17332,18.81007,18.549870000000002,18.84017,0.1627285,0.126797,0.08771756,0.06518355,0.04848458,16.096,15.6,15.355,9.5,10.796,11.8,7.388999999999999,10.0
299524586939115520,0.06248942,ext,20.04436,18.7304,18.29806,17.844,17.64098,17.95712,16.706770000000002,16.19388,15.85508,15.64906,0.1834125,0.14291379999999998,0.09886707,0.07346883,0.05464732,13.534,40.4,13.312999999999999,31.0,9.356,30.5,7.489,8.1
299522937201911808,0.06252577,ext,20.04436,18.7304,18.29806,17.844,17.64098,17.95712,16.706770000000002,16.19388,15.85508,15.64906,0.1834125,0.14291379999999998,0.09886707,0.07346883,0.05464732,13.534,40.4,13.312999999999999,31.0,9.356,30.5,7.489,8.1
299546301824002048,0.06252819999999999,ext,20.876170000000002,19.57374,18.99652,18.534110000000002,18.302870000000002,17.896639999999998,16.55894,15.910870000000001,15.5635,15.3284,0.2117195,0.1649704,0.1141258,0.08480766,0.06308132,13.933,36.2,13.866,23.3,10.489,14.1,8.445,1.4
299545752537950208,0.06249849,ext,20.876170000000002,19.57374,18.99652,18.534110000000002,18.302870000000002,17.896639999999998,16.55894,15.910870000000001,15.5635,15.3284,0.2117195,0.1649704,0.1141258,0.08480766,0.06308132,13.933,36.2,13.866,23.3,10.489,14.1,8.445,1.4
299544927904229376,0.1480799,ext,21.56213,19.543689999999998,18.420379999999998,17.88899,17.5043,20.497220000000002,18.35425,17.185489999999998,16.7039,16.312920000000002,0.1942299,0.15134260000000002,0.1046981,0.07780192,0.05787034,13.989,37.3,13.779000000000002,26.3,12.197000000000001,1.3,9.222999999999999,-0.6
299545202312374272,0.14804360000000003,ext,21.56213,19.543689999999998,18.420379999999998,17.88899,17.5043,20.497220000000002,18.35425,17.185489999999998,16.7039,16.312920000000002,0.1942299,0.15134260000000002,0.1046981,0.07780192,0.05787034,13.989,37.3,13.779000000000002,26.3,12.197000000000001,1.3,9.222999999999999,-0.6
299524861347260416,0.14578129999999997,ext,21.61506,19.71588,18.6696,18.11786,17.76164,20.124470000000002,18.18899,17.04119,16.564529999999998,16.183670000000003,0.20454170000000002,0.1593775,0.1102566,0.0819325,0.06094272,14.11,37.7,13.889000000000001,23.8,12.082,3.4,8.785,2.6
299523212549580800,0.14573770000000003,ext,21.61506,19.71588,18.6696,18.11786,17.76164,20.124470000000002,18.18899,17.04119,16.564529999999998,16.183670000000003,0.20454170000000002,0.1593775,0.1102566,0.0819325,0.06094272,14.11,37.7,13.889000000000001,23.8,12.082,3.4,8.785,2.6
299522937671673856,0.141718,ext,21.71015,19.69595,18.795279999999998,18.25233,17.957629999999998,20.581570000000003,18.46743,17.457079999999998,17.003,16.67369,0.1981505,0.1543975,0.1068115,0.07937239,0.05903848,14.4,32.9,14.071,19.9,12.157,1.2,9.043,-1.1
300694741819877376,0.2387413,ext,22.90865,20.776510000000002,19.15883,18.56071,18.21341,20.96986,18.91809,17.300829999999998,16.73003,16.40399,0.23370470000000002,0.1821011,0.1259767,0.09361421,0.06963177,13.907,38.8,13.575999999999999,27.3,12.696,-0.4,8.468,1.3
300693367430342656,0.1278131,ext,22.32013,19.98252,18.8674,18.353379999999998,17.964920000000003,21.10144,18.72341,17.59044,17.11168,16.70251,0.2637983,0.2055498,0.1421984,0.10566869999999999,0.07859807,14.452,29.8,14.333,18.4,12.661,-1.4,9.048,-0.9
300695291575691264,0.06696795,ext,20.6333,19.27255,18.46945,18.10296,17.84633,19.2675,17.89099,17.20245,16.8272,16.56545,0.23573760000000002,0.18368510000000002,0.12707249999999998,0.09442849,0.07023745,14.472999999999999,32.3,14.282,18.4,11.155999999999999,8.0,8.964,0.2
300697490598946816,0.1314402,ext,21.63596,19.83142,18.74063,18.28556,17.9212,20.72931,18.93269,17.83159,17.38182,17.02303,0.2428355,0.1892158,0.1308986,0.0972717,0.07235228,14.616,30.6,14.497,16.0,12.318,0.6,9.111,-1.3
300695016697784320,0.0001186718,ps,22.78566,19.822879999999998,18.3444,17.72164,17.35623,22.89167,19.8391,18.35078,17.72533,17.378079999999997,0.24162260000000002,0.1882707,0.13024480000000002,0.09678585,0.07199089,14.652999999999999,29.2,14.732999999999999,13.5,12.13,1.3,9.042,-0.1
300692542796621824,0.2415861,ext,23.87136,25.43463,21.083029999999997,24.090999999999998,23.26527,23.621760000000002,25.53254,20.28185,23.75016,23.586289999999998,0.261871,0.2040481,0.1411595,0.1048966,0.07802383,14.882,26.7,14.047,22.0,11.535,6.1,8.302999999999999,4.0
300694192064063488,1.369275,ps,19.703960000000002,19.39239,19.07978,18.88758,18.808410000000002,19.720110000000002,19.38508,19.08074,18.88288,18.82209,0.2480455,0.19327529999999998,0.133707,0.09935863,0.07390457,15.75,16.6,14.375,16.3,11.477,5.7,8.933,0.3
300696940843132928,0.1281887,ext,21.21013,19.33116,18.23556,17.68305,17.32118,19.919729999999998,18.01851,16.92357,16.42185,16.04646,0.27501220000000004,0.21428760000000002,0.1482432,0.1101606,0.08193924,13.780999999999999,39.4,13.655999999999999,27.6,11.562000000000001,5.8,8.713,1.1
300684021581506560,0.06273336,ext,20.76865,18.98198,18.082179999999997,17.62334,17.222479999999997,19.65413,17.8472,16.97465,16.48516,16.101960000000002,0.2876835,0.22416109999999997,0.1550736,0.1152363,0.08571463,13.956,36.4,13.809000000000001,24.3,11.753,4.7,9.003,0.3
300681822558251008,0.1275448,ext,21.64425,19.71102,18.68196,18.1887,17.82346,19.531029999999998,17.67901,16.70919,16.24996,15.873870000000002,0.2749512,0.2142401,0.1482103,0.1101362,0.08192106,14.007,36.7,13.687999999999999,25.8,11.542,5.8,9.157,-0.1
300694466941970432,0.12746210000000002,ext,21.68488,19.76711,18.685570000000002,18.167939999999998,17.79106,20.09584,18.14304,17.08471,16.60794,16.24067,0.2687159,0.20938160000000003,0.1448492,0.1076385,0.08006328,14.08,36.1,13.844000000000001,23.9,12.341,2.7,9.051,2.1
300682097436157952,0.0001258202,ps,22.0103,19.29359,17.87097,17.02903,16.53912,22.08754,19.27412,17.8539,16.9868,16.50531,0.28611809999999993,0.2229413,0.1542297,0.11460919999999998,0.0852482,14.122,35.9,14.030999999999999,22.4,12.677999999999999,0.1,8.554,1.4
300686770360576000,0.08097252,ext,20.30956,18.51954,17.70525,17.22803,16.83601,19.20433,17.33888,16.36254,15.90504,15.556239999999999,0.2765729,0.2155038,0.1490845,0.11078579999999999,0.08240426,13.254000000000001,43.3,12.992,38.0,11.202,9.6,8.687000000000001,1.7
300686495482669056,0.06685353,ext,20.72499,18.81462,17.88525,17.50154,17.1463,19.624760000000002,17.60885,16.65594,16.22036,15.892520000000001,0.26515959999999994,0.2066105,0.1429322,0.10621400000000002,0.07900367,13.685,38.8,13.681,27.2,12.265999999999998,0.8,9.051,-0.1
300693642308249600,0.230787,ext,21.06879,20.12017,19.27666,18.7119,18.28744,19.96126,18.81501,17.93252,17.41846,17.105529999999998,0.3188282,0.2484288,0.17186189999999998,0.1277118,0.09499411,14.133,36.0,13.453,29.0,9.219,34.9,7.382000000000001,8.9
300697765476853760,0.06720914,ext,20.99567,19.37763,18.59291,18.03824,17.67985,20.24478,18.526510000000002,17.67618,17.12465,16.81578,0.32203000000000004,0.25092359999999997,0.1735878,0.1289943,0.09594807,14.116,35.2,13.561,26.4,10.075,19.3,7.621,7.7
300695841331505152,9.934753e-05,ps,19.33465,18.123279999999998,17.63674,17.479039999999998,17.42034,19.330029999999997,18.10579,17.62681,17.47341,17.42379,0.32043449999999996,0.2496804,0.1727277,0.1283552,0.09547269,14.684000000000001,30.1,14.290999999999999,19.1,10.982000000000001,9.6,8.932,2.5
300682922069878784,0.08000757,ext,21.94615,20.289089999999998,19.48845,18.91797,18.470679999999998,20.574720000000003,18.66595,17.7307,17.21704,16.85042,0.2799828,0.21816069999999999,0.15092260000000002,0.11215170000000001,0.08342023,14.152000000000001,37.2,13.993,26.1,10.854000000000001,13.1,8.998,0.6
300695566453598208,0.08512671,ext,20.77384,19.77703,19.335720000000002,19.084670000000003,18.81417,18.86605,17.72229,17.241770000000002,16.94727,16.79901,0.31581390000000004,0.24608000000000002,0.170237,0.12650430000000001,0.094096,14.849,28.1,14.487,16.1,10.682,12.4,8.436,3.7
300682647191971840,0.01946783,ext,21.73929,20.30798,24.80188,24.36165,18.75445,19.75253,18.109070000000003,24.79259,24.55175,16.38724,0.28849009999999997,0.2247895,0.1555084,0.1155594,0.08595495,13.873,35.7,13.667,26.5,10.927,10.7,8.511000000000001,1.4
300683471825692672,0.09133507,ext,21.15861,19.27904,18.345879999999998,17.90318,17.46716,20.555320000000002,18.58385,17.56051,17.12363,16.73591,0.2849388,0.2220224,0.1535941,0.11413689999999999,0.08489686,14.331,34.7,14.279000000000002,19.7,12.623,0.2,8.783999999999999,0.7
300683746703599616,0.35550790000000004,ps,19.1221,18.994,18.9307,18.89459,18.3611,19.09151,18.94086,18.87791,18.83844,18.30987,0.315419,0.2457723,0.1700241,0.1263462,0.09397833,14.856,28.8,13.943,22.7,11.642999999999999,5.2,8.783,2.6
300682372314064896,0.08136618,ext,20.86426,19.62836,18.92078,18.554170000000003,18.228679999999997,19.76793,18.3837,17.70399,17.27384,17.00962,0.2799397,0.21812710000000002,0.1508994,0.11213440000000001,0.08340739,14.347999999999999,35.1,14.017999999999999,24.1,10.04,23.5,8.183,5.4
300685121093134336,0.0004456736,ps,18.16445,17.04808,16.62656,16.51685,16.434820000000002,18.1613,17.03791,16.637829999999997,16.51234,16.4349,0.2940627,0.2291317,0.15851220000000002,0.11779160000000001,0.08761530000000001,15.277000000000001,22.2,15.18,9.3,12.460999999999999,0.4,8.596,1.2
300696391087319040,0.06685378,ext,20.93594,19.36422,18.3847,17.95823,17.4047,19.19269,17.52832,16.64588,16.14556,15.779729999999999,0.3057511,0.23823920000000004,0.16481279999999998,0.12247349999999999,0.09109781,13.392999999999999,27.1,13.177,22.4,9.857000000000001,17.3,8.027999999999999,2.7
300696391087319040,0.06685378,ext,20.93594,19.36422,18.3847,17.95823,17.4047,19.19269,17.52832,16.64588,16.14556,15.779729999999999,0.3057511,0.23823920000000004,0.16481279999999998,0.12247349999999999,0.09109781,14.091,16.3,13.962,12.2,10.831,7.3,8.361,-0.1
300692817674528768,0.09214666,ext,20.87979,19.34936,18.44689,18.09992,17.609920000000002,18.954320000000003,17.37096,16.53924,16.12479,15.818620000000001,0.30512490000000003,0.2377513,0.16447520000000002,0.12222269999999999,0.09091125,13.899000000000001,39.7,13.761,24.9,10.609000000000002,13.1,9.068,2.1
300693917186156544,0.1674231,ext,22.006610000000002,20.07224,18.81966,18.371879999999997,17.89705,21.21101,18.92085,17.65245,17.1453,16.75657,0.31692170000000003,0.2469433,0.17083420000000002,0.1269481,0.09442608,14.312000000000001,32.4,13.972000000000001,22.6,12.673,0.0,9.07,-0.9
300696116209412096,1.609856,ps,18.96123,18.58961,18.39945,18.14988,18.19104,18.94246,18.5843,18.409879999999998,18.15714,18.20417,0.32088740000000004,0.2500333,0.1729719,0.1285366,0.09560765,15.013,26.1,13.497,29.3,10.6,13.7,8.177,5.0
300698315232667648,0.1267847,ext,21.42008,19.396829999999998,18.39809,17.87373,17.4178,19.9392,17.91712,16.82762,16.315939999999998,15.87509,0.24208289999999996,0.1886293,0.1304929,0.09697022,0.07212803,13.419,40.2,13.225,32.1,11.077,8.0,8.762,0.8
300696665965225984,0.1442454,ext,20.89245,19.39441,18.46024,18.08447,17.71309,19.691489999999998,18.07199,17.15831,16.72629,16.43702,0.2931924,0.22845349999999998,0.1580431,0.117443,0.08735598,14.097999999999999,36.6,13.825999999999999,23.9,11.37,6.1,8.727,-0.7
300698864988481536,0.1253882,ext,20.672810000000002,19.547320000000003,18.89631,18.53547,18.24332,19.77913,18.45368,17.814420000000002,17.42101,17.20305,0.2603551,0.20286700000000002,0.1403424,0.1042895,0.0775722,14.61,30.6,14.38,16.3,10.67,11.3,8.415,3.7
300700789133830144,-0.00022136990000000002,ps,18.58336,17.663,17.26576,17.12537,17.05963,18.57425,17.631,17.27243,17.12549,17.05579,0.28758049999999996,0.2240808,0.1550181,0.115195,0.08568393,15.765,17.7,16.141,4.2,12.665999999999999,-0.8,9.173,-0.4
300697215721039872,0.1268357,ext,22.21875,19.89944,18.67122,18.12611,17.701529999999998,21.52901,18.91159,17.62721,17.100620000000003,16.633010000000002,0.5523132,0.43035870000000004,0.29772020000000005,0.22123800000000002,0.1645604,13.963,37.9,13.841,24.0,11.649000000000001,5.2,8.477,1.3
300702163523364864,0.13199029999999998,ext,21.320429999999998,19.178079999999998,18.056279999999997,17.55542,17.20158,20.15803,18.03461,16.84539,16.35075,15.975660000000001,0.561702,0.43767429999999996,0.30278109999999997,0.22499879999999997,0.1673578,13.442,40.9,13.25,31.4,12.272,3.0,8.656,1.4
299524311591446528,0.14171129999999998,ext,21.71015,19.69595,18.795279999999998,18.25233,17.957629999999998,20.581570000000003,18.46743,17.457079999999998,17.003,16.67369,0.1981505,0.1543975,0.1068115,0.07937239,0.05903848,14.4,32.9,14.071,19.9,12.157,1.2,9.043,-1.1
299544653026322432,0.3835985,ext,23.08362,21.586920000000003,19.96238,19.212529999999997,18.743,22.130760000000002,20.89755,19.17311,18.45587,18.03268,0.1984045,0.1545954,0.1069484,0.07947412,0.05911414,14.808,28.7,14.464,16.1,12.0,3.8,8.387,1.7
299545752068188160,0.38339470000000003,ext,23.08362,21.586920000000003,19.96238,19.212529999999997,18.743,22.130760000000002,20.89755,19.17311,18.45587,18.03268,0.1984045,0.1545954,0.1069484,0.07947412,0.05911414,14.808,28.7,14.464,16.1,12.0,3.8,8.387,1.7
299523761835632640,0.0005309208999999999,ps,17.887629999999998,16.69078,16.81689,16.93591,17.00832,17.90064,16.65559,16.808020000000003,16.93402,17.00518,0.1985596,0.15471629999999997,0.10703199999999999,0.07953627,0.05916037,16.659000000000002,8.7,16.268,1.6,11.991,1.7,9.113999999999999,-1.1
299527885473998848,0.0004925642,ps,17.887629999999998,16.69078,16.81689,16.93591,17.00832,17.90064,16.65559,16.808020000000003,16.93402,17.00518,0.1985596,0.15471629999999997,0.10703199999999999,0.07953627,0.05916037,16.659000000000002,8.7,16.268,1.6,11.991,1.7,9.113999999999999,-1.1
299547951091443712,0.06758778,ext,19.784860000000002,17.9901,17.23574,16.72438,16.37496,18.74545,16.9426,16.08219,15.610610000000001,15.2965,0.21306370000000002,0.1660178,0.11485029999999999,0.08534610000000001,0.06348182,13.32,21.0,13.218,17.5,10.577,9.3,7.407,1.7
299548776194926592,0.06763429,ext,19.784860000000002,17.9901,17.23574,16.72438,16.37496,18.74545,16.9426,16.08219,15.610610000000001,15.2965,0.21306370000000002,0.1660178,0.11485029999999999,0.08534610000000001,0.06348182,13.32,21.0,13.218,17.5,10.577,9.3,7.407,1.7
299548776194926592,0.06763429,ext,19.784860000000002,17.9901,17.23574,16.72438,16.37496,18.74545,16.9426,16.08219,15.610610000000001,15.2965,0.21306370000000002,0.1660178,0.11485029999999999,0.08534610000000001,0.06348182,13.7,15.4,13.542,13.4,11.716,3.3,8.061,-0.2
299547951091443712,0.06758778,ext,19.784860000000002,17.9901,17.23574,16.72438,16.37496,18.74545,16.9426,16.08219,15.610610000000001,15.2965,0.21306370000000002,0.1660178,0.11485029999999999,0.08534610000000001,0.06348182,13.7,15.4,13.542,13.4,11.716,3.3,8.061,-0.2
299546302293764096,0.06759457,ext,20.2947,18.30736,17.340020000000003,16.965870000000002,16.61505,18.703329999999998,16.72997,15.79149,15.37517,15.02602,0.23557670000000003,0.1835598,0.12698579999999998,0.09436408,0.07018954,13.014000000000001,44.0,12.949000000000002,38.0,11.181,7.5,9.11,-0.3
299544927434467328,0.06757296,ext,20.2947,18.30736,17.340020000000003,16.965870000000002,16.61505,18.703329999999998,16.72997,15.79149,15.37517,15.02602,0.23557670000000003,0.1835598,0.12698579999999998,0.09436408,0.07018954,13.014000000000001,44.0,12.949000000000002,38.0,11.181,7.5,9.11,-0.3
299525686450743296,0.153699,ext,21.51521,19.46773,18.26685,17.79899,17.34436,20.39159,18.224420000000002,17.0139,16.50938,16.11972,0.1855451,0.14457550000000002,0.10001669999999999,0.07432311,0.05528274,13.665,40.8,13.415999999999999,31.6,12.524000000000001,2.6,8.52,1.8
299527060370515968,0.15360020000000002,ext,21.51521,19.46773,18.26685,17.79899,17.34436,20.39159,18.224420000000002,17.0139,16.50938,16.11972,0.1855451,0.14457550000000002,0.10001669999999999,0.07432311,0.05528274,13.665,40.8,13.415999999999999,31.6,12.524000000000001,2.6,8.52,1.8
299524861817022464,0.2045784,ext,22.05293,20.06547,18.83469,18.31042,17.952189999999998,20.688660000000002,18.557570000000002,17.212979999999998,16.66901,16.32187,0.19569260000000002,0.1524824,0.1054866,0.07838785,0.05830616,14.011,38.0,13.642000000000001,28.5,12.562000000000001,-1.3,8.974,-0.7
299522662324004864,0.2046449,ext,22.05293,20.06547,18.83469,18.31042,17.952189999999998,20.688660000000002,18.557570000000002,17.212979999999998,16.66901,16.32187,0.19569260000000002,0.1524824,0.1054866,0.07838785,0.05830616,14.011,38.0,13.642000000000001,28.5,12.562000000000001,-1.3,8.974,-0.7
299525411103074304,2.377714,ps,20.41659,19.17915,18.53869,18.35606,17.92349,20.45223,19.171570000000003,18.539460000000002,18.35195,17.925320000000003,0.1848664,0.14404660000000002,0.09965079,0.07405122,0.0550805,14.234000000000002,36.4,12.987,36.8,9.517999999999999,28.5,7.541,7.9
299523487427487744,2.3779150000000002,ps,20.41659,19.17915,18.53869,18.35606,17.92349,20.45223,19.171570000000003,18.539460000000002,18.35195,17.925320000000003,0.1848664,0.14404660000000002,0.09965079,0.07405122,0.0550805,14.234000000000002,36.4,12.987,36.8,9.517999999999999,28.5,7.541,7.9
299526511084464128,0.1448017,ext,21.58853,19.69683,18.603170000000002,18.19136,17.79796,20.61629,18.63789,17.54523,17.09494,16.7594,0.1919815,0.14959070000000002,0.10348620000000001,0.07690131,0.05720045,14.427,33.6,14.289000000000001,20.0,12.796,0.0,9.216000000000001,-0.6
299524586469353472,0.14495940000000002,ext,21.58853,19.69683,18.603170000000002,18.19136,17.79796,20.61629,18.63789,17.54523,17.09494,16.7594,0.1919815,0.14959070000000002,0.10348620000000001,0.07690131,0.05720045,14.427,33.6,14.289000000000001,20.0,12.796,0.0,9.216000000000001,-0.6
299524037183301632,0.5176755000000001,ps,18.73777,18.44841,18.71357,18.59821,18.55199,18.73272,18.434720000000002,18.70257,18.582620000000002,18.55281,0.1994631,0.1554203,0.1075191,0.07989819,0.05942957,14.504000000000001,32.7,13.367,29.9,11.136,7.6,8.381,1.7
299523486957725696,0.5175179,ps,18.73777,18.44841,18.71357,18.59821,18.55199,18.73272,18.434720000000002,18.70257,18.582620000000002,18.55281,0.1994631,0.1554203,0.1075191,0.07989819,0.05942957,14.504000000000001,32.7,13.367,29.9,11.136,7.6,8.381,1.7
299526510614702080,0.06773794,ext,21.611179999999997,19.8584,19.10624,18.72232,18.38631,20.058020000000003,18.35321,17.549870000000002,17.15258,16.86671,0.19648239999999997,0.15309779999999998,0.1059123,0.07870422,0.05854147,14.616,32.1,14.475999999999999,15.3,10.992,8.5,8.113999999999999,4.5
299527060840278016,0.06770252,ext,21.611179999999997,19.8584,19.10624,18.72232,18.38631,20.058020000000003,18.35321,17.549870000000002,17.15258,16.86671,0.19648239999999997,0.15309779999999998,0.1059123,0.07870422,0.05854147,14.616,32.1,14.475999999999999,15.3,10.992,8.5,8.113999999999999,4.5
299527610126329856,3.132487e-05,ps,17.689339999999998,16.59939,16.23433,16.09866,16.05293,17.69156,16.585060000000002,16.22235,16.07985,16.03837,0.19286789999999998,0.15028129999999998,0.10396389999999998,0.07725634,0.05746453,14.785,30.9,14.763,15.5,12.834000000000001,-2.0,9.247,-1.3
299525136694929408,1.6405910000000002e-05,ps,17.689339999999998,16.59939,16.23433,16.09866,16.05293,17.69156,16.585060000000002,16.22235,16.07985,16.03837,0.19286789999999998,0.15028129999999998,0.10396389999999998,0.07725634,0.05746453,14.785,30.9,14.763,15.5,12.834000000000001,-2.0,9.247,-1.3
299525960858888192,0.36740459999999997,ps,19.89769,19.86814,19.810589999999998,19.76051,19.3515,19.87654,19.80621,19.72417,19.66325,19.261470000000003,0.20057170000000002,0.1562841,0.10811660000000002,0.08034223,0.05975986,15.017999999999999,26.7,14.117,20.2,11.349,6.4,8.824,2.3
